longitude,latitude,StationID,Power,Quality,num_measures,Code,record_tstamp
-123.10674,49.282921,32366,-77.104,-16.4645,2,ABC323532366,6/12/2011 21:03
-123.115907,49.280117,36345,-55.3493,-20.4971,1,ABD3633136345,5/12/2011 13:15
-123.123263,49.274531,31888,-64.6267,-4.2492,2,ABC3187431888,4/12/2011 16:25
-123.106079,49.270799,6357,-76.6801,-8.6808,3,ABD063436357,1/12/2011 17:59
-123.127664,49.285552,1399,-67.5016,-12.7428,2,ABC013851399,7/12/2011 17:24
-123.078662,49.273893,5266,-84.793,-17.8492,2,ABD05255266,3/12/2011 16:02
-123.114631,49.266155,231,-70.2177,-8.1908,1,ABC00217231,5/12/2011 13:22
-123.102904,49.284399,5215,-71.407,-12.0394,3,ABD052015215,4/12/2011 23:03
-123.11126,49.286693,605,-42.8874,-4.8972,2,ABC00591605,4/12/2011 14:07
-123.144502,49.302415,31506,-67.4492,-15.4286,1,ABC314931506,5/12/2011 16:51
-123.115798,49.281463,1460,-61.1691,-20.3918,1,ABC014461460,5/12/2011 13:15
-123.183833,49.271293,11430,-80.099,-10.0973,3,ABC1141611430,3/12/2011 20:09
-123.115393,49.276648,35701,-89.6541,-17.632,1,ABD3568735701,6/12/2011 19:47
-123.143603,49.289927,6717,-76.5298,-15.385,1,ABD067036717,1/12/2011 17:34
-123.100945,49.257507,270,-74.7835,-22.8556,1,ABC00256270,4/12/2011 21:31
-123.131958,49.298212,43266,-72.4654,-21.0511,1,ABD432543266,6/12/2011 23:21
-123.092146,49.264353,43245,-93.3902,-17.6705,1,ABD4323143245,3/12/2011 20:10
-123.07926,49.274066,10055,-56.0402,-4.8724,3,ABC1004110055,3/12/2011 20:15
-123.090249,49.271144,57066,-73.0094,-19.1663,1,ABC570557066,3/12/2011 21:28
-123.151949,49.271648,35385,-83.3891,-22.6112,1,ABD3537135385,7/12/2011 18:27
-123.177132,49.258798,36315,-69.508,-19.9387,1,ABD3630136315,6/12/2011 18:00
-123.121741,49.265515,40328,-62.0553,-7.6905,2,ABC4031440328,5/12/2011 18:03
-123.179678,49.26891,5285,-59.2961,-19.339,3,ABD052715285,6/12/2011 23:11
-123.118761,49.273301,31648,-56.0506,-7.5694,3,ABC3163431648,5/12/2011 13:45
-123.117631,49.276436,35987,-81.3796,-12.8581,1,ABD3597335987,4/12/2011 19:39
-123.126081,49.288657,15106,-84.6006,-14.5039,2,ABD150915106,3/12/2011 18:28
-123.176132,49.258782,35437,-87.5394,-22.478,1,ABD3542335437,5/12/2011 16:39
-123.130778,49.289855,26687,-67.2615,-18.1892,1,TXU2667326687,7/12/2011 0:07
-123.184096,49.259814,30907,-65.4986,-7.1193,2,ABC3089330907,4/12/2011 20:01
-123.078846,49.275871,40220,-72.6834,-14.027,1,ABC4020640220,3/12/2011 21:26
-123.087184,49.261865,859,-59.9673,-17.1461,1,ABC00845859,4/12/2011 16:06
-123.102742,49.280441,929,-78.1727,-15.6483,2,ABC00915929,5/12/2011 18:21
-123.145205,49.30396,1545,-79.9083,-18.197,1,ABC015311545,4/12/2011 17:30
-123.099457,49.281332,30480,-84.3377,-17.9683,1,ABC3046630480,5/12/2011 0:30
-123.165657,49.26224,5115,-92.343,-20.3155,2,ABD051015115,5/12/2011 0:30
-123.121655,49.274869,6267,-54.3188,-14.2012,2,ABD062536267,6/12/2011 19:46
-123.117874,49.288786,686,-90.9164,-18.9635,2,ABC0067686,3/12/2011 19:59
-123.170331,49.267507,10059,-89.5678,-7.8025,2,ABC1004510059,3/12/2011 20:11
-123.080872,49.28316,5863,-94.421,-20.4463,1,ABD058495863,4/12/2011 15:41
-123.16441,49.2666,30248,-66.3117,-16.2302,2,ABC3023430248,1/12/2011 18:07
-123.162199,49.269511,35222,-82.5256,-14.1965,1,ABD3520835222,4/12/2011 15:39
-123.098957,49.26287,35096,-72.1876,-20.7004,1,ABD350835096,7/12/2011 14:19
-123.154343,49.2573,30298,-65.1222,-11.7957,1,ABC3028430298,6/12/2011 19:55
-123.097532,49.268473,31505,-73.2836,-9.4383,2,ABC3149131505,5/12/2011 16:42
-123.109055,49.27891,43156,-78.5004,-19.5894,2,ABD431443156,4/12/2011 21:37
-123.115053,49.257954,10105,-72.3447,-18.402,2,ABC1009110105,3/12/2011 19:31
-123.126667,49.28441,30666,-79.9022,-5.1501,1,ABC306530666,5/12/2011 0:26
-123.157714,49.260137,37182,-78.6961,-19.5473,1,ABD3716837182,1/12/2011 23:30
-123.131052,49.276507,30635,-80.9259,-17.1926,2,ABC3062130635,3/12/2011 19:23
-123.081439,49.273738,5607,-81.9729,-21.2997,1,ABD055935607,5/12/2011 17:26
-123.130427,49.267535,40220,-90.3819,-7.2158,1,ABC4020640220,3/12/2011 19:29
-123.13875,49.281098,30577,-82.7919,-17.9797,2,ABC3056330577,7/12/2011 19:00
-123.085793,49.282922,35633,-57.8942,-3.0854,1,ABD3561935633,6/12/2011 20:56
-123.129769,49.26157,1028,-68.9619,-18.8113,3,ABC010141028,1/12/2011 21:12
-123.14137,49.312561,30975,-71.5937,-19.8755,1,ABC3096130975,4/12/2011 0:34
-123.115337,49.269099,43276,-76.9815,-17.8693,3,ABD432643276,5/12/2011 15:02
-123.138295,49.293329,52322,-101.1599,-12.4287,4,ABC5230852322,4/12/2011 23:08
-123.168257,49.269971,40167,-60.1921,-12.2472,3,ABC4015340167,4/12/2011 21:57
-123.115248,49.269021,35635,-88.1377,-13.2249,3,ABD3562135635,3/12/2011 19:23
-123.128049,49.275925,15107,-88.2139,-18.1255,1,ABD1509315107,3/12/2011 19:29
-123.146415,49.27244,54706,-89.4842,-18.2447,1,ABC546954706,3/12/2011 19:29
-123.16354,49.26303,36306,-72.5655,-10.8903,3,ABD362936306,6/12/2011 13:50
-123.18269,49.266021,37253,-97.729,-8.2513,1,ABD3723937253,1/12/2011 22:23
-123.147064,49.265485,40180,-59.3893,-13.8934,2,ABC4016640180,3/12/2011 20:51
-123.164781,49.260992,10058,-96.6194,-19.733,1,ABC1004410058,3/12/2011 18:34
-123.088792,49.272054,36886,-96.6391,-18.9499,2,ABD368736886,5/12/2011 21:33
-123.181615,49.270723,35736,-70.5989,-12.9879,1,ABD35735736,6/12/2011 13:56
-123.106781,49.270937,30478,-73.4957,-17.2567,1,ABC3046430478,5/12/2011 0:40
-123.164439,49.27055,10688,-67.305,-11.0491,1,ABC1067410688,5/12/2011 21:32
-123.111723,49.263161,36306,-73.78,-17.2208,1,ABD362936306,6/12/2011 13:51
-123.178609,49.26851,6267,-48.6391,-15.8342,1,ABD062536267,6/12/2011 19:47
-123.181829,49.264823,35915,-48.1853,-21.7696,1,ABD3590135915,6/12/2011 19:47
-123.181767,49.266593,6213,-88.6271,-21.4521,1,ABD061996213,4/12/2011 16:12
-123.174151,49.259658,276,-65.0333,-12.4829,1,ABC0026276,3/12/2011 17:54
-123.130533,49.274693,31465,-55.2548,-9.3029,2,ABC3145131465,3/12/2011 15:10
-123.081325,49.264468,567,-63.8329,-8.0137,2,ABC00553567,4/12/2011 17:07
-123.138509,49.283726,30478,-60.8567,-10.8297,2,ABC3046430478,5/12/2011 0:40
-123.135841,49.296653,1279,-74.6898,-19.0948,1,ABC012651279,5/12/2011 18:26
-123.15773,49.262304,30377,-83.5938,-21.5448,2,ABC3036330377,7/12/2011 17:38
-123.13818,49.282451,36607,-79.7722,-10.38,4,ABD3659336607,6/12/2011 17:39
-123.138405,49.267648,5926,-68.6713,-17.7475,1,ABD05915926,5/12/2011 18:21
-123.122154,49.271093,31927,-57.3967,-16.5049,2,ABC3191331927,4/12/2011 20:06
-123.124501,49.275705,455,-72.9801,-20.8849,1,ABC00441455,4/12/2011 16:10
-123.142178,49.264568,278,-66.3201,-13.6542,2,ABC00264278,3/12/2011 17:54
-123.12928,49.289885,50195,-82.0454,-14.6436,2,ABD5018150195,5/12/2011 21:31
-123.175311,49.267591,36507,-37.4048,-5.1089,1,ABD3649336507,6/12/2011 19:43
-123.157369,49.258289,31156,-51.5087,-8.7898,2,ABC311431156,1/12/2011 22:20
-123.126734,49.283336,43156,-71.1937,-22.4053,1,ABD431443156,4/12/2011 21:05
-123.1278,49.2965,6545,-82.3541,-21.2796,1,ABD065316545,3/12/2011 17:32
-123.102157,49.262941,10186,-64.0017,-19.2339,1,ABC101710186,3/12/2011 16:20
-123.125427,49.260908,276,-63.606,-19.7662,3,ABC0026276,4/12/2011 17:26
-123.166376,49.260316,35617,-80.639,-9.6009,1,ABD3560335617,4/12/2011 16:20
-123.086374,49.284087,35145,-80.1231,-15.4163,3,ABD3513135145,4/12/2011 23:19
-123.115678,49.274499,10165,-70.7123,-13.6674,2,ABC1015110165,6/12/2011 23:24
-123.129155,49.289628,836,-72.9983,-20.4673,1,ABC008836,5/12/2011 17:37
-123.168189,49.26365,55215,-72.7013,-19.7034,1,ABC5520155215,5/12/2011 20:38
-123.08203,49.273201,30749,-75.2084,-14.3414,1,ABC3073530749,4/12/2011 21:27
-123.110259,49.265679,10106,-83.7948,-19.7469,2,ABC100910106,5/12/2011 0:35
-123.127131,49.259647,6212,-96.7549,-17.8561,1,ABD061986212,1/12/2011 18:04
-123.136103,49.263369,6361,-87.712,-20.2739,1,ABD063476361,1/12/2011 18:04
-123.122833,49.276808,40266,-59.663,-16.0769,2,ABC402540266,3/12/2011 17:15
-123.110172,49.282643,15185,-65.0917,-6.8689,2,ABD1517115185,3/12/2011 17:23
-123.126135,49.26515,53765,-66.0019,-19.5756,1,ABC5375153765,6/12/2011 19:58
-123.113552,49.286851,30499,-45.299,-6.6125,3,ABC3048530499,5/12/2011 17:23
-123.138566,49.297847,43131,-78.3723,-18.4742,1,ABD4311743131,6/12/2011 13:38
-123.184341,49.26008,43186,-76.7924,-18.3745,348,ABD431743186,5/12/2011 19:14
-123.077579,49.283748,31506,-75.7699,-21.8486,1,ABC314931506,5/12/2011 18:38
-123.110951,49.263395,1199,-76.376,-14.0555,3,ABC011851199,7/12/2011 18:41
-123.100618,49.257309,30107,-73.606,-19.7606,2,ABC3009330107,7/12/2011 14:38
-123.130399,49.287603,10188,-65.3506,-5.3519,3,ABC1017410188,3/12/2011 17:16
-123.079132,49.271492,1418,-70.0581,-7.427,1,ABC014041418,6/12/2011 22:59
-123.085978,49.262449,35637,-91.2118,-13.6848,2,ABD3562335637,3/12/2011 21:30
-123.173006,49.263278,10170,-72.9718,-15.7338,1,ABC1015610170,7/12/2011 0:10
-123.086591,49.257886,1436,-75.3732,-6.461,1,TXU0141436,3/12/2011 17:17
-123.166394,49.267446,43325,-68.0339,-6.3321,2,ABD4331143325,5/12/2011 18:03
-123.106818,49.283964,6363,-99.9016,-21.85,1,ABD063496363,4/12/2011 1:11
-123.130559,49.285539,30290,-68.8053,-21.2036,2,ABC3027630290,5/12/2011 19:14
-123.163037,49.2593,35575,-68.4834,-15.8498,2,ABD3556135575,4/12/2011 0:26
-123.10758,49.284102,35241,-106.848,-23.5813,1,ABD3522735241,7/12/2011 18:31
-123.0794,49.264016,36046,-73.4958,-16.3957,1,ABD360336046,6/12/2011 20:12
-123.08924,49.257389,31936,-46.1655,-17.9645,1,ABC31931936,4/12/2011 14:02
-123.130557,49.284143,1209,-72.4804,-7.8697,3,ABC011951209,4/12/2011 16:13
-123.147804,49.27243,35602,-93.5649,-17.0815,2,ABD3558835602,5/12/2011 19:14
-123.083356,49.259863,30389,-48.6974,-5.3182,3,ABC3037530389,7/12/2011 18:31
-123.105949,49.261194,30299,-84.1644,-10.6881,2,ABC3028530299,7/12/2011 14:38
-123.078015,49.279481,255,-57.7111,-13.9188,7,ABC00241255,2/12/2011 0:19
-123.128591,49.286997,40466,-44.7376,-16.0478,3,ABC404540466,4/12/2011 15:53
-123.090893,49.271014,5495,-76.2258,-20.1767,1,ABD054815495,3/12/2011 17:02
-123.128954,49.264319,10167,-77.1429,-17.553,1,ABC1015310167,6/12/2011 23:20
-123.157651,49.264306,10170,-72.2104,-19.3942,1,ABC1015610170,6/12/2011 23:21
-123.080248,49.262403,498,-53.7272,-19.9334,1,ABC00484498,4/12/2011 17:17
-123.106443,49.275673,30697,-67.2165,-15.9229,1,ABC3068330697,6/12/2011 14:00
-123.185522,49.266065,32266,-74.3174,-16.9751,2,ABC322532266,7/12/2011 16:09
-123.120268,49.274324,35253,-111.0237,-23.1795,1,ABD3523935253,7/12/2011 18:34
-123.16486,49.258752,5242,-122.7627,-16.6197,1,ABD052285242,5/12/2011 18:21
-123.148955,49.273369,30998,-67.1527,-16.537,1,ABC3098430998,5/12/2011 18:02
-123.153615,49.306916,5222,-72.0503,-20.2533,1,ABD052085222,4/12/2011 23:02
-123.148668,49.259072,5847,-53.4787,-16.2641,1,ABD058335847,7/12/2011 14:26
-123.104431,49.264666,30989,-66.2466,-15.5702,1,ABC3097530989,4/12/2011 19:39
-123.157743,49.266494,1266,-61.2476,-8.8632,2,ABC01251266,1/12/2011 23:34
-123.177604,49.270847,10712,-76.1588,-12.2034,2,ABC1069810712,6/12/2011 23:05
-123.081993,49.260563,2093,-91.1075,-20.6122,1,TXU020792093,7/12/2011 0:07
-123.099259,49.271836,31657,-55.4335,-9.1654,3,ABC3164331657,7/12/2011 18:50
-123.080935,49.265211,10109,-98.8969,-19.5937,2,ABC1009510109,3/12/2011 20:11
-123.140644,49.274278,40245,-94.5455,-19.8098,2,ABC4023140245,3/12/2011 20:11
-123.090928,49.275736,10055,-93.2867,-13.4113,2,ABC1004110055,3/12/2011 20:11
-123.111964,49.273698,1716,-76.4392,-17.9875,1,ABC01701716,4/12/2011 14:15
-123.121798,49.299955,40115,-66.7027,-18.1484,3,ABC4010140115,3/12/2011 1:28
-123.177822,49.264845,36046,-83.9263,-11.3714,1,ABD360336046,1/12/2011 18:03
-123.106802,49.256698,31886,-36.4896,-11.1185,1,ABC318731886,6/12/2011 21:01
-123.101763,49.266427,6717,-61.1218,-13.7816,1,ABD067036717,1/12/2011 17:31
-123.177918,49.262183,1135,-60.9083,-9.1602,2,ABC011211135,3/12/2011 16:03
-123.129903,49.284071,216,-63.4769,-20.0532,2,ABC0020216,4/12/2011 23:02
-123.078845,49.269684,5607,-87.6725,-19.8802,1,ABD055935607,4/12/2011 14:04
-123.129065,49.265197,36886,-53.8313,-4.6453,4,ABD368736886,6/12/2011 21:01
-123.107117,49.257595,1508,-83.6186,-18.231,3,ABC014941508,7/12/2011 18:27
-123.145942,49.25881,1355,-54.2903,-14.5865,2,ABC013411355,7/12/2011 18:23
-123.14018,49.258935,35995,-69.8893,-5.7383,2,ABD3598135995,4/12/2011 1:11
-123.09637,49.266598,1199,-73.04,-15.112,2,ABC011851199,4/12/2011 0:34
-123.183515,49.271657,35241,-86.9567,-5.1474,1,ABD3522735241,7/12/2011 17:47
-123.164829,49.2576,30630,-71.6868,-15.7044,1,ABC3061630630,7/12/2011 17:47
-123.098057,49.271805,1138,-74.7543,-5.3621,1,ABC011241138,3/12/2011 16:01
-123.091607,49.278379,30069,-66.7251,-22.2522,1,ABC3005530069,4/12/2011 17:16
-123.137732,49.269101,2643,-81.1526,-15.224,1,TXU026292643,7/12/2011 0:07
-123.132909,49.262541,30545,-69.5207,-10.7532,2,ABC3053130545,7/12/2011 14:15
-123.139066,49.260778,1267,-46.5165,-23.4903,1,ABC012531267,6/12/2011 19:46
-123.115554,49.284191,1440,-68.3077,-20.7165,1,ABC014261440,7/12/2011 14:21
-123.093596,49.277388,32189,-93.8253,-11.6068,3,ABC3217532189,3/12/2011 20:00
-123.095717,49.267639,30505,-74.6564,-21.589,1,ABC3049130505,4/12/2011 16:07
-123.083164,49.283002,11427,-76.8382,-11.4428,2,ABC1141311427,3/12/2011 19:30
-123.079303,49.274067,40215,-77.6417,-20.579,1,ABC4020140215,3/12/2011 19:13
-123.081212,49.256294,35296,-66.74,-15.6966,2,ABD352835296,7/12/2011 14:40
-123.089257,49.279279,1207,-80.1692,-21.5727,2,ABC011931207,4/12/2011 14:14
-123.18382,49.263381,6463,-78.1941,-11.3728,1,ABD064496463,5/12/2011 13:16
-123.139781,49.290116,5221,-103.9116,-14.6726,1,ABD052075221,4/12/2011 23:08
-123.153536,49.302639,5115,-81.2635,-20.7842,1,ABD051015115,5/12/2011 0:30
-123.106927,49.265617,43126,-74.2111,-20.9619,1,ABD431143126,7/12/2011 14:21
-123.150271,49.270656,1207,-72.9935,-20.4575,1,ABC011931207,1/12/2011 17:41
-123.186089,49.257944,40175,-47.0025,-10.9813,1,ABC4016140175,3/12/2011 20:52
-123.089329,49.276572,43245,-97.3124,-10.44,2,ABD4323143245,3/12/2011 18:41
-123.089481,49.283003,52236,-80.6954,-22.4441,2,ABC552236,3/12/2011 18:40
-123.114526,49.273565,31049,-60.89,-19.6816,1,ABC3103531049,6/12/2011 20:14
-123.110967,49.262934,5065,-83.6399,-16.6746,1,ABD050515065,1/12/2011 17:45
-123.086128,49.27742,30968,-79.7557,-14.6995,2,ABC3095430968,5/12/2011 17:27
-123.092202,49.276624,607,-63.5621,-17.4697,1,ABC00593607,5/12/2011 16:58
-123.1444,49.259004,1327,-65.4172,-19.6599,2,ABC013131327,5/12/2011 16:51
-123.079497,49.271494,10711,-76.1923,-15.7954,1,ABC1069710711,5/12/2011 22:37
-123.176904,49.258794,565,-93.4837,-20.1761,2,ABC00551565,5/12/2011 0:30
-123.117202,49.269973,5277,-100.546,-14.8386,2,ABD052635277,5/12/2011 0:31
-123.140821,49.288006,40218,-95.3701,-23.3696,1,ABC4020440218,3/12/2011 20:54
-123.096181,49.284683,1076,-75.4116,-21.1778,1,ABC01061076,5/12/2011 18:38
-123.119826,49.265048,35417,-51.7726,-7.336,2,ABD3540335417,3/12/2011 21:46
-123.128227,49.274512,10059,-89.7824,-14.5792,1,ABC1004510059,3/12/2011 20:55
-123.15763,49.267351,80,-70.243,-17.7872,1,ABC0006680,1/12/2011 20:42
-123.131044,49.266068,36516,-80.7603,-19.7991,1,ABD365036516,5/12/2011 15:02
-123.169291,49.263126,276,-75.9083,-17.9859,3,ABC0026276,3/12/2011 17:06
-123.145741,49.264172,54707,-75.7619,-19.5653,1,ABC5469354707,3/12/2011 19:24
-123.116705,49.285997,31489,-62.0374,-21.7086,1,ABC3147531489,3/12/2011 12:46
-123.164305,49.272737,825,-61.6673,-16.5087,10,ABC00811825,7/12/2011 20:24
-123.148077,49.291565,36613,-85.2893,-15.3366,1,ABD3659936613,6/12/2011 17:26
-123.08554,49.261496,31169,-64.9943,-22.3336,1,ABC3115531169,6/12/2011 18:14
-123.102324,49.279809,5196,-49.7743,-9.9342,1,ABD05185196,4/12/2011 20:06
-123.124191,49.258679,6455,-91.0066,-17.2385,2,ABD064416455,5/12/2011 14:33
-123.092383,49.265259,6401,-105.2087,-17.7315,2,ABD063876401,7/12/2011 20:24
-123.135657,49.284121,1328,-72.5768,-11.97,3,ABC013141328,4/12/2011 1:45
-123.106707,49.266,5567,-72.9325,-9.5319,1,ABD055535567,4/12/2011 17:07
-123.154579,49.260087,30477,-75.7053,-10.6037,1,ABC3046330477,5/12/2011 0:37
-123.117624,49.284119,1548,-68.9063,-18.6929,1,ABC015341548,3/12/2011 17:51
-123.135147,49.306812,1198,-67.9144,-8.931,4,ABC011841198,7/12/2011 18:40
-123.120104,49.259535,35346,-75.2147,-16.0045,3,ABD353335346,7/12/2011 18:41
-123.078689,49.257824,5565,-98.6521,-15.7742,1,ABD055515565,4/12/2011 19:11
-123.121999,49.282496,40167,-75.2568,-15.0363,3,ABC4015340167,4/12/2011 23:13
-123.088306,49.272857,32179,-77.3495,-20.9437,1,ABC3216532179,1/12/2011 23:25
-123.140203,49.286259,31419,-49.5036,-17.5458,1,ABC3140531419,2/12/2011 0:28
-123.161128,49.262993,30556,-81.4755,-15.3426,1,ABC305430556,7/12/2011 18:14
-123.110477,49.276035,1196,-67.6806,-21.7294,1,ABC01181196,4/12/2011 1:11
-123.078415,49.261438,30978,-80.421,-15.497,2,ABC3096430978,7/12/2011 17:46
-123.099992,49.270476,40168,-75.7956,-21.2937,1,ABC4015440168,3/12/2011 21:33
-123.139033,49.267909,30335,-57.5298,-13.6608,15,ABC3032130335,7/12/2011 20:18
-123.18507,49.271313,15186,-77.5664,-15.3791,1,ABD151715186,6/12/2011 23:25
-123.136706,49.309257,1196,-73.5134,-16.5716,1,ABC01181196,4/12/2011 0:34
-123.139364,49.291238,896,-37.794,-13.0031,3,ABC0088896,7/12/2011 0:16
-123.128706,49.288724,30065,-78.3703,-17.4795,4,ABC3005130065,3/12/2011 17:30
-123.097653,49.281298,35536,-65.8208,-16.7385,7,ABD35535536,4/12/2011 16:11
-123.098856,49.262189,35375,-78.707,-16.6916,1,ABD3536135375,7/12/2011 17:38
-123.141098,49.261537,31475,-70.4786,-17.6619,77,ABC3146131475,6/12/2011 13:40
-123.095938,49.26262,15187,-64.8757,-14.328,2,ABD1517315187,4/12/2011 17:20
-123.110852,49.27786,30327,-71.6332,-18.8802,2,ABC3031330327,4/12/2011 23:18
-123.114871,49.270091,10190,-72.5868,-12.247,3,ABC1017610190,4/12/2011 17:19
-123.139596,49.288605,30066,-82.244,-21.9278,1,ABC300530066,6/12/2011 23:18
-123.101989,49.27521,35577,-63.5486,-21.1129,1,ABD3556335577,4/12/2011 0:26
-123.114744,49.265346,15107,-99.4445,-3.399,1,ABD1509315107,4/12/2011 19:20
-123.148958,49.2733,30265,-55.8571,-19.0033,3,ABC3025130265,6/12/2011 13:39
-123.128725,49.285743,35032,-99.1904,-10.1673,3,ABD3501835032,6/12/2011 13:43
-123.170297,49.258922,30067,-74.2436,-19.7996,1,ABC3005330067,4/12/2011 17:12
-123.12007,49.257683,15056,-74.7707,-15.2126,2,ABD150415056,5/12/2011 0:43
-123.080209,49.276797,6357,-77.9027,-9.6179,2,ABD063436357,7/12/2011 18:29
-123.157715,49.262604,6356,-79.8796,-14.7206,2,ABD06346356,7/12/2011 17:46
-123.118296,49.275919,35525,-72.7275,-17.0514,1,ABD3551135525,4/12/2011 23:35
-123.093231,49.257312,30466,-69.1942,-12.4275,1,ABC304530466,4/12/2011 17:09
-123.081273,49.281528,30478,-67.6876,-22.0885,1,ABC3046430478,6/12/2011 23:18
-123.128774,49.266367,1622,-84.1604,-13.2436,2,ABC016081622,7/12/2011 14:38
-123.100195,49.263684,30238,-75.4546,-19.9064,1,ABC3022430238,4/12/2011 0:34
-123.158087,49.300634,5565,-93.2171,-15.2886,1,ABD055515565,4/12/2011 23:32
-123.115889,49.273386,31668,-75.0747,-3.4188,2,ABC3165431668,4/12/2011 20:02
-123.170158,49.262774,35917,-64.4876,-17.9547,2,ABD3590335917,7/12/2011 14:30
-123.184962,49.266896,30386,-53.1836,-5.9457,3,ABC303730386,7/12/2011 18:31
-123.08145,49.259654,32278,-84.158,-14.7949,2,ABC3226432278,7/12/2011 15:58
-123.09977,49.265486,5255,-55.336,-17.4406,25,ABD052415255,1/12/2011 22:35
-123.170115,49.263966,31319,-73.7604,-19.0324,1,ABC3130531319,4/12/2011 15:44
-123.108554,49.258524,1508,-71.7289,-11.6532,2,ABC014941508,1/12/2011 17:49
-123.124392,49.257882,35237,-89.1135,-17.5316,2,ABD3522335237,7/12/2011 17:46
-123.104315,49.282222,1210,-55.2138,-9.7244,1,ABC011961210,4/12/2011 14:12
-123.153883,49.297725,31310,-73.0767,-22.9869,1,ABC3129631310,1/12/2011 23:23
-123.102335,49.263723,607,-51.2854,-5.3376,2,ABC00593607,4/12/2011 14:07
-123.091339,49.271328,1209,-76.2114,-20.3646,1,ABC011951209,4/12/2011 16:15
-123.140892,49.267011,36133,-96.8233,-8.5578,1,ABD3611936133,4/12/2011 14:02
-123.077612,49.281329,1332,-65.8895,-7.5463,3,ABC013181332,1/12/2011 23:51
-123.17655,49.259695,318,-66.8055,-14.5706,2,ABC00304318,7/12/2011 0:07
-123.107625,49.278518,610,-66.3457,-20.9944,1,ABC00596610,7/12/2011 17:35
-123.123224,49.277822,6356,-72.4057,-15.135,1,ABD06346356,7/12/2011 18:19
-123.112998,49.273217,455,-69.5681,-18.1733,1,ABC00441455,1/12/2011 18:06
-123.081289,49.28056,31275,-72.9987,-15.8577,3,ABC3126131275,5/12/2011 15:32
-123.164964,49.267439,31501,-79.5032,-12.7945,2,ABC3148731501,3/12/2011 13:01
-123.132106,49.266684,31501,-80.7483,-17.7676,1,ABC3148731501,3/12/2011 13:08
-123.116253,49.260413,35067,-49.9618,-13.8217,5,ABD3505335067,4/12/2011 17:38
-123.167515,49.260459,40248,-74.8546,-20.3511,1,ABC4023440248,3/12/2011 20:17
-123.171879,49.262336,37186,-110.1779,-22.2314,1,ABD371737186,3/12/2011 20:09
-123.131512,49.260657,35537,-70.2492,-17.886,1,ABD3552335537,4/12/2011 14:15
-123.182352,49.263424,31141,-83.1959,-23.0835,1,ABC3112731141,3/12/2011 13:03
-123.114543,49.281022,975,-78.0653,-16.2633,1,ABC00961975,6/12/2011 23:20
-123.130378,49.259698,10109,-94.1155,-19.4211,1,ABC1009510109,3/12/2011 20:10
-123.132772,49.273763,30970,-70.8778,-16.0718,1,ABC3095630970,4/12/2011 1:30
-123.136893,49.288452,1277,-74.8506,-19.7812,1,ABC012631277,4/12/2011 1:26
-123.142842,49.311962,43146,-71.9351,-18.3117,1,ABD431343146,4/12/2011 23:41
-123.143871,49.28922,15187,-67.4105,-17.5712,1,ABD1517315187,3/12/2011 17:03
-123.125412,49.288667,32211,-86.3464,-22.7077,1,ABC3219732211,4/12/2011 19:40
-123.104427,49.269236,35987,-80.3311,-6.584,3,ABD3597335987,4/12/2011 19:41
-123.123282,49.263354,30967,-67.835,-20.7498,1,ABC3095330967,4/12/2011 1:26
-123.112765,49.287331,30596,-64.503,-13.9958,3,ABC305830596,5/12/2011 19:14
-123.116484,49.275924,288,-56.6213,-22.0955,2,ABC00274288,6/12/2011 21:37
-123.083134,49.281032,35702,-103.5505,-15.146,1,ABD3568835702,7/12/2011 17:22
-123.106762,49.277835,43207,-75.795,-21.891,1,ABD4319343207,4/12/2011 21:31
-123.159712,49.272646,35422,-52.1923,-5.3763,1,ABD3540835422,3/12/2011 12:46
-123.116286,49.272722,30625,-78.7221,-20.2307,1,ABC3061130625,4/12/2011 16:14
-123.117134,49.298756,10105,-74.4931,-15.3911,2,ABC1009110105,3/12/2011 20:05
-123.138034,49.280748,15105,-72.4918,-10.83,2,ABD1509115105,3/12/2011 20:05
-123.078486,49.274055,36615,-78.5453,-9.0096,3,ABD3660136615,4/12/2011 1:28
-123.146287,49.261835,5356,-60.3908,-17.0131,1,ABD05345356,6/12/2011 15:21
-123.170246,49.264991,236,-70.1316,-17.1247,3,ABC00236,5/12/2011 19:14
-123.132846,49.264418,40537,-73.5889,-22.599,1,ABC4052340537,5/12/2011 1:52
-123.12572,49.289085,5495,-81.2502,-17.8034,1,ABD054815495,3/12/2011 17:36
-123.124455,49.301001,40220,-89.7225,-17.876,1,ABC4020640220,3/12/2011 19:29
-123.099653,49.281235,32365,-54.2336,-5.1438,2,ABC3235132365,4/12/2011 16:23
-123.131707,49.273502,32250,-66.6121,-19.9873,1,ABC3223632250,1/12/2011 22:25
-123.185655,49.269906,35995,-66.1388,-9.4059,2,ABD3598135995,4/12/2011 1:11
-123.118667,49.25698,40270,-93.9417,-15.1832,1,ABC4025640270,3/12/2011 20:44
-123.170236,49.260606,55947,-78.386,-19.9634,1,ABC5593355947,5/12/2011 21:33
-123.152901,49.264553,30676,-59.431,-9.6823,3,ABC306630676,1/12/2011 17:45
-123.107396,49.283041,30628,-74.8059,-18.0988,1,ABC3061430628,4/12/2011 16:14
-123.099164,49.277659,10730,-68.962,-13.6551,1,ABC1071610730,5/12/2011 21:30
-123.131329,49.266072,40178,-88.8946,-14.4066,3,ABC4016440178,3/12/2011 20:54
